"","ANNOVAR","pLI","mis_z","COUNT.x","MUTATIONCLASS.x","POLYPHEN2_D.x","POLYPHEN2_P.x","CADD.x","REVEL.x","MPC.x","gnomAD_genome_ALL.x","gnomAD_exome_ALL.x","dbscSNV_ADA_SCORE.x","dbscSNV_RF_SCORE.x","dpsi_zscore.x","COUNT.y","MUTATIONCLASS.y","POLYPHEN2_D.y","POLYPHEN2_P.y","CADD.y","REVEL.y","MPC.y","gnomAD_genome_ALL.y","gnomAD_exome_ALL.y","dbscSNV_ADA_SCORE.y","dbscSNV_RF_SCORE.y","dpsi_zscore.y","mut"
"7182","HIST1H3F",0.0065896,1.2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41905e-06
"7183","HIST1H3G",1.1617e-06,-0.4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3966e-06
"7184","HIST1H3H",0.0057387,1.0146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19565e-06
"7185","HIST1H3I",0.0084746,0.80727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55705e-06
"7186","HIST1H3J",0.60556,1.2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21755e-06
"7187","HIST1H4A",0.00020556,0.93953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.786e-07
"7188","HIST1H4B",0.0029154,-3.5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38055e-06
"7189","HIST1H4C",0.00035964,-0.016488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2846e-06
"7190","HIST1H4D",0.0019851,-1.3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2277e-06
"7191","HIST1H4E",0.013453,0.46998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8795e-07
"7192","HIST1H4F",0.13072,-1.2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34625e-06
"7193","HIST1H4G",0.013198,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.884e-07
"7194","HIST1H4H",7.1537e-06,-1.7194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39215e-06
"7195","HIST1H4I",0.015809,-0.33595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8249e-06
"7196","HIST1H4J",0.38683,0.68186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5965e-07
"7197","HIST1H4K",0.0015737,0.14078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2153e-06
"7198","HIST1H4L",0.00034971,-0.043384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.924e-07
"7199","HIST2H2AB",0.61467,0.86559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2577e-06
"7200","HIST2H2AC",0.18727,0.94911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.402e-06
"7201","HIST2H2BE",0.54518,1.2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2815e-06
"7202","HIST2H2BF",0.004633,0.69273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86369e-06
"7203","HIST2H3D",0.00070344,-0.85844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1325e-07
"7204","HIST2H3PS2",0.0037116,-1.7894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2645e-07
"7205","HIST3H2A",0.53421,0.45268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5668e-06
"7206","HIST3H2BB",5.1581e-05,-0.61002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5256e-06
"7207","HIST3H3",1.6542e-05,-2.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7124e-06
"7208","HIST4H4",0.022279,-0.47781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3145e-06
"7209","HIVEP1",1,0.32818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0102e-05
"7210","HIVEP2",1,1.8295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5672e-06
"7211","HIVEP3",0.90584,1.1744,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,-3.12174932911338,-2.9740752968975,-2.16065353835821,0.78831924835218,1.07051253654419,0,0,0,8.6921e-06
"7212","HJURP",2.0485e-07,-0.29621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0464e-06
"7213","HK1",0.91459,3.2312,1,1,0,0,-1.07064193086713,-1.02516563600684,-0.752508524454021,0.279325173590795,0.394515562125128,0,0,1,1,0,0,0,0.661103384485318,0.987392498621967,1.31465424999388,0.26277308278406,0.356837512181396,0,0,0,3.35565e-05
"7214","HK2",0.0045893,1.1552,1,0,0,0,0.600561762242428,0.702912843495191,-0.149128250892937,0.279325173590795,0.394515562125128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19871e-05
"7215","HK3",5.599e-23,0.027716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47502e-05
"7216","HKDC1",1.6205e-14,-0.13683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00404402795326547,0.218919538981419,-0.501695771764,0.26277308278406,0.356837512181396,0,0,0,3.21431e-05
"7217","HKR1",1.6877e-19,-0.34862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6955e-06
"7218","HLA-A",0.0013299,-0.096223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1975e-07
"7219","HLA-B",3.8642e-05,-0.011192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9418e-06
"7220","HLA-C",1.5695e-06,0.13485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8575e-07
"7221","HLA-DMA",0.002381,0.8791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2985e-07
"7222","HLA-DMB",0.0024627,1.5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7065e-07
"7223","HLA-DOA",2.9776e-10,0.46956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3725e-08
"7224","HLA-DOB",1.9197e-06,0.17695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6485e-07
"7225","HLA-DPB1",5.3254e-10,1.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87475e-07
"7226","HLA-DQA1",0.023947,1.6286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4695e-07
"7227","HLA-DQA2",1.0089e-05,-0.26583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4165e-08
"7228","HLA-DQB1",0.0089259,1.3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2574e-06
"7229","HLA-DRA",0.51949,1.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3275e-07
"7230","HLA-DRB1",0.0010997,1.1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.952e-07
"7231","HLA-DRB5",3.6359e-07,0.60637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6238e-06
"7232","HLA-E",0.036773,1.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.585e-07
"7233","HLA-F",3.276e-05,1.1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.513e-07
"7234","HLA-G",1.365e-11,0.23049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.159e-07
"7235","HLCS",1.9208e-08,0.14775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.070085e-05
"7236","HLF",0.95215,2.2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22675e-06
"7237","HLTF",1.8724e-28,1.0265,1,0,1,0,1.32686547696937,1.22665355189811,0.248064631261307,0.279325173590795,0.394515562125128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76211e-05
"7238","HLX",0.88317,0.37657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63895e-06
"7239","HM13",0.68958,2.0949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1493e-06
"7240","HMBOX1",0.99805,2.4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16929e-05
"7241","HMBS",0.94884,0.64341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.25148441308177,1.18821295845835,0.714252982043051,0.26277308278406,0.356837512181396,0,0,0,1.367095e-05
"7242","HMCES",1.9468e-07,-0.097769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48855e-06
"7243","HMCN1",3.6259e-38,0.28025,1,0,1,0,1.39738040072926,0.992698311596301,-0.13548241375122,0.279325173590795,0.394515562125128,0,0,0,1,0,0,1,0.723614316924943,0.213564326719115,-0.202968750845484,0.26277308278406,0.33568215996123,0,0,0,6.29011e-05
"7244","HMCN2",1.8027e-12,1.0673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.771e-07
"7245","HMG20A",0.67769,1.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8289e-06
"7246","HMG20B",0.69112,2.2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8838e-06
"7247","HMGA1",0.83209,1.8083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.988e-07
"7248","HMGA2",0.87015,1.3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7375e-07
"7249","HMGB1",0.82035,2.6934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4448e-06
"7250","HMGB2",0.95087,1.6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7823e-06
"7251","HMGB3",0.79758,1.7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2661e-06
"7252","HMGB4",0.004348,-0.21634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6337e-06
"7253","HMGCL",2.5638e-06,0.46042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7342e-06
"7254","HMGCLL1",2.9827e-07,-0.48606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9091e-06
"7255","HMGCR",0.99861,3.7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30311e-05
"7256","HMGCS1",0.99824,3.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6016e-06
"7257","HMGCS2",4.3354e-14,-0.19124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08881e-05
"7258","HMGN1",0.20661,-1.3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9745e-07
"7259","HMGN2",0.86341,0.030855,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.04058310970446,-0.991358432299167,-0.720217846119404,0.26277308278406,0.356837512181396,1,1,1,7.235e-07
"7260","HMGN3",0.057786,0.76131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2045e-07
"7261","HMGN4",0.31986,0.27372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.181e-07
"7262","HMGN5",0.30957,-0.1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09645e-06
"7263","HMGXB3",0.999,3.5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.541e-06
"7264","HMGXB4",0.49435,1.2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36265e-06
"7265","HMHA1",0.22298,2.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0924e-06
"7266","HMHB1",0.0094526,-0.46841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08675e-07
"7267","HMMR",5.5222e-21,0.54971,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.04058310970446,-0.991358432299167,-0.720217846119404,-3.21249887970569,-5.26283414792597,0,0,0,4.8343e-06
"7268","HMOX1",0.0096817,-0.52002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6873e-06
"7269","HMOX2",0.00026198,0.11261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94405e-06
"7270","HMP19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1095e-07
"7271","HMSD",0.012863,0.58436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27085e-06
"7272","HMX1",0.72623,-0.10187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17815e-06
"7273","HMX2",4.9891e-05,-0.085141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11515e-06
"7274","HMX3",0.91992,0.90769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18903e-05
"7275","HN1",0.002505,0.59758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30205e-06
"7276","HN1L",0.23277,0.44756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6315e-07
"7277","HNF1A",0.96115,1.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39869e-05
"7278","HNF1B",0.99976,1.7347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14753e-05
"7279","HNF4A",0.15285,1.8097,1,0,0,0,0.381965498586747,-0.456229028909249,-0.528226034539597,-2.04489930295711,-1.01201227207075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609835e-05
"7280","HNF4G",0.070708,0.59698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.109015e-05
"7281","HNMT",0.019734,0.66117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38475e-06
"7282","HNRNPA0",0.91616,2.7859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12135e-06
"7283","HNRNPA1",0.99911,2.8218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12035e-06
"7284","HNRNPA1L2",0.018776,-0.067721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06865e-06
"7285","HNRNPA2B1",0.99732,3.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15225e-06
"7286","HNRNPA3",0.99543,3.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52495e-06
"7287","HNRNPAB",0.76526,1.1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09845e-06
"7288","HNRNPC",0.97772,2.8944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9805e-06
"7289","HNRNPCL1",0.37278,-1.3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41786e-06
"7290","HNRNPD",0.99621,2.4525,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.04058310970446,-0.991358432299167,-0.720217846119404,0.26277308278406,0.356837512181396,1,1,1,5.8788e-06
"7291","HNRNPDL",0.077954,0.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70885e-06
"7292","HNRNPF",0.96415,2.9359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43435e-06
"7293","HNRNPH1",0.99993,4.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52725e-06
"7294","HNRNPH2",0.95448,3.6248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9918e-06
"7295","HNRNPH3",0.99221,2.5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0351e-06
"7296","HNRNPK",0.99998,3.9922,1,1,0,0,-1.07064193086713,-1.02516563600684,-0.752508524454021,0.279325173590795,0.394515562125128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2717e-06
"7297","HNRNPL",0.99685,3.5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51795e-06
"7298","HNRNPLL",0.91907,2.3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9318e-06
"7299","HNRNPM",0.99999,2.7428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.322e-06
"7300","HNRNPR",0.99935,3.5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2894e-06
"7301","HNRNPU",1,3.3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4997e-06
"7302","HNRNPUL1",0.99999,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33849e-05
"7303","HNRNPUL2",0.99979,0.95608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9529e-06
"7304","HOGA1",1.5812e-14,-0.2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8169e-06
"7305","HOMER1",0.9992,2.4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88815e-06
"7306","HOMER2",0.0093921,0.31403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5631e-06
"7307","HOMER3",0.95363,1.1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74875e-06
"7308","HOMEZ",0.015814,1.0716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9388e-06
"7309","HOOK1",3.8686e-08,0.84891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9087e-06
"7310","HOOK2",4.6471e-18,0.37121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7107e-06
"7311","HOOK3",1,2.3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1248e-06
"7312","HOPX",5.3973e-06,0.21865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56125e-06
"7313","HORMAD1",0.94885,1.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5331e-06
"7314","HORMAD2",7.1353e-05,0.62676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8004e-06
"7315","HOXA1",0.28514,-0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89795e-06
"7316","HOXA10",0.88453,-1.0696,1,0,1,0,0.868518472530036,0.74810874218986,-0.752508524454021,0.279325173590795,0.394515562125128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0214e-06
"7317","HOXA11",0.94342,0.66839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55915e-06
"7318","HOXA13",0.9551,0.55847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05425e-06
"7319","HOXA2",0.19917,0.41353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68005e-06
"7320","HOXA3",0.9445,0.28115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089725e-05
"7321","HOXA4",8.5959e-06,-0.33196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0506e-06
"7322","HOXA5",0.0029693,0.8603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09146e-05
"7323","HOXA6",2.9887e-06,-0.097881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8789e-06
"7324","HOXA7",0.0013606,-0.63221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9969e-06
"7325","HOXA9",4.3591e-05,-0.058324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8066e-06
"7326","HOXB1",0.081766,0.85994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2917e-06
"7327","HOXB13",3.6879e-08,-0.0041546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39475e-06
"7328","HOXB2",0.00014636,-1.5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2295e-06
"7329","HOXB3",0.8917,0.11636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49129e-05
"7330","HOXB4",0.059777,0.55001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12445e-06
"7331","HOXB5",0.69589,0.10842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11328e-05
"7332","HOXB6",0.00073817,0.14007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080895e-05
"7333","HOXB7",0.00028382,0.23606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.136952852993887,-0.412995507970392,0.333795904720215,0.26277308278406,0.356837512181396,0,0,0,5.85e-06
"7334","HOXB8",0.84752,1.1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99105e-06
"7335","HOXB9",0.31202,0.29308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32825e-06
"7336","HOXC10",0.17368,0.21635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99525e-06
"7337","HOXC11",0.004059,-0.13441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7251e-06
"7338","HOXC12",2.4299e-09,-0.28669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08802e-05
"7339","HOXC13",0.42048,0.54985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1115e-06
"7340","HOXC4",0.16846,0.63318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32105e-06
"7341","HOXC5",5.7754e-05,-0.57826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7741e-06
"7342","HOXC6",0.51165,0.97287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6217e-06
"7343","HOXC8",0.1695,0.50171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35315e-06
"7344","HOXC9",0.012993,0.3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.243345e-05
"7345","HOXD1",0.0031828,-0.036206,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.04058310970446,-0.991358432299167,-0.720217846119404,0.26277308278406,0.356837512181396,0,0,0,6.3989e-06
"7346","HOXD10",0.062918,-0.086887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5911e-06
"7347","HOXD11",0.0011418,-0.59088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14355e-06
"7348","HOXD12",0.00027657,-1.3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7962e-06
"7349","HOXD13",0.0086055,0.041967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3711e-06
"7350","HOXD3",0.44051,1.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4249e-05
